0,1,2,3,4,5,6
itk-wasm,stellar-core,24.0,nan,nan,nan,False
itk-wasm,studio,0.0,nan,nan,nan,False
itk-wasm,swiss-gc,2.0,nan,nan,nan,False
itk-wasm,swoole-src,0.0,nan,nan,nan,False
itk-wasm,synergy-core,0.0,nan,nan,nan,False
itk-wasm,systemverilog-plugin,20.0,nan,nan,nan,False
itk-wasm,tablacusexplorer,0.0,nan,nan,nan,False
itk-wasm,taichi,0.0,nan,nan,nan,False
itk-wasm,tasmota,16.0,nan,nan,nan,False
itk-wasm,tdengine,67.0,nan,nan,nan,False
itk-wasm,tdesktop,0.0,nan,nan,nan,False
itk-wasm,tectonic,51.0,nan,nan,nan,False
itk-wasm,tensorflow,0.0,nan,nan,nan,False
itk-wasm,tenzir,56.0,nan,nan,nan,False
itk-wasm,texstudio,10.0,nan,nan,nan,False
itk-wasm,thcrap,0.0,nan,nan,nan,False
itk-wasm,tiledb,0.0,nan,nan,nan,False
itk-wasm,tket,0.0,nan,nan,nan,False
itk-wasm,toit,0.0,nan,nan,nan,False
itk-wasm,torch-mlir,0.0,nan,nan,nan,False
itk-wasm,treesheets,2.0,nan,nan,nan,False
itk-wasm,tsmuxer,0.0,nan,nan,nan,False
itk-wasm,twilightmenu,0.0,nan,nan,nan,False
itk-wasm,ua3reo-ddc-transceiver,0.0,nan,nan,nan,False
itk-wasm,ugrep,0.0,nan,nan,nan,False
itk-wasm,uk-controller-plugin,0.0,nan,nan,nan,False
itk-wasm,ultimate-nag52-fw,0.0,nan,nan,nan,False
itk-wasm,umineko-scripting,4.0,nan,nan,nan,False
itk-wasm,unleashed-firmware,4.0,nan,nan,nan,False
itk-wasm,unrealmarketplaceplugin,0.0,nan,nan,nan,False
itk-wasm,uwebsockets,0.0,nan,nan,nan,False
itk-wasm,v6d,0.0,nan,nan,nan,False
itk-wasm,verible,0.0,nan,nan,nan,False
itk-wasm,voukoder,1.0,nan,nan,nan,False
itk-wasm,vsearch,0.0,nan,nan,nan,False
itk-wasm,vtm,1.0,nan,nan,nan,False
itk-wasm,vulkan-hpp,0.0,nan,nan,nan,False
itk-wasm,waifu2x-extension-gui,0.0,nan,nan,nan,False
itk-wasm,wallet-core,0.0,nan,nan,nan,False
itk-wasm,wangle,0.0,nan,nan,nan,False
itk-wasm,watchman,0.0,nan,nan,nan,False
itk-wasm,wazuh,30.0,nan,nan,nan,False
itk-wasm,wb-mqtt-serial,0.0,nan,nan,nan,False
itk-wasm,windows-driver-samples,3.0,nan,nan,nan,False
itk-wasm,winmerge,0.0,nan,nan,nan,False
itk-wasm,winmerge-v2-jp,5.0,nan,nan,nan,False
itk-wasm,wire-avs,22.0,nan,nan,nan,False
itk-wasm,xbmc,0.0,nan,nan,nan,False
itk-wasm,xemu,5.0,nan,nan,nan,False
itk-wasm,xlights,0.0,nan,nan,nan,False
itk-wasm,xmrig,0.0,nan,nan,nan,False
itk-wasm,xrobot,2.0,nan,nan,nan,False
itk-wasm,yuzu-mainline,0.0,nan,nan,nan,False
itk-wasm,zephyr,40.0,nan,nan,nan,False
itk-wasm,zilliqa,0.0,nan,nan,nan,False
itk-wasm,ziti-sdk-c,16.0,nan,nan,nan,False
itk-wasm,ziti-tunnel-sdk-c,32.0,nan,nan,nan,False
itk-wasm,zpl,12.0,nan,nan,nan,False
itk-wasm,zquestclassic,0.0,nan,nan,nan,False
kain2,kram,-1.0,nan,nan,nan,False
kain2,lammps,-1.0,nan,nan,nan,False
kain2,lbstanza,-1.0,nan,nan,nan,False
kain2,ldp,-1.0,nan,nan,nan,False
kain2,libbulletjme,12.0,nan,nan,nan,False
kain2,libki-client,-1.0,nan,nan,nan,False
kain2,libmem,4.0,nan,nan,nan,False
kain2,libmongocrypt,39.0,nan,nan,nan,False
kain2,libosdp-conformance,-1.0,nan,nan,nan,False
kain2,libphonenumber,-1.0,nan,nan,nan,False
kain2,libpressio,-1.0,nan,nan,nan,False
kain2,libredwg,17.0,nan,nan,nan,False
kain2,libuseful,-1.0,nan,nan,nan,False
kain2,libvma,-1.0,nan,nan,nan,False
kain2,libxlsxwriter,0.0,nan,nan,nan,False
kain2,lima,-1.0,nan,nan,nan,False
kain2,limine,53.0,nan,nan,nan,False
kain2,link-grammar,1.0,nan,nan,nan,False
kain2,linux,156.0,nan,nan,nan,False
kain2,linux-mainline-and-mali-generic-stable-kernel,-1.0,nan,nan,nan,False
kain2,lith,-1.0,nan,nan,nan,False
kain2,llama.cpp,33.0,nan,nan,nan,False
kain2,longtail,7.0,nan,nan,nan,False
kain2,lsquic,0.0,nan,nan,nan,False
kain2,lyre,-1.0,nan,nan,nan,False
kain2,maaassistantarknights,-1.0,nan,nan,nan,False
kain2,magic,0.0,nan,nan,nan,False
kain2,magisk,6.0,nan,nan,nan,False
kain2,mame,-1.0,nan,nan,nan,False
kain2,maven,-1.0,nan,nan,nan,False
kain2,mb-system,-1.0,nan,nan,nan,False
kain2,mbed-os,41.0,nan,nan,nan,False
kain2,megachat,-1.0,nan,nan,nan,False
kain2,megasync,-1.0,nan,nan,nan,False
kain2,minic,1.0,nan,nan,nan,False
kain2,minisatip,7.0,nan,nan,nan,False
kain2,moarvm,-1.0,nan,nan,nan,False
kain2,mod_h2,-1.0,nan,nan,nan,False
kain2,mod_md,-1.0,nan,nan,nan,False
kain2,mongo-c-driver,3.0,nan,nan,nan,False
kain2,moolticute,-1.0,nan,nan,nan,False
kain2,moonlight-android,-1.0,nan,nan,nan,False
kain2,moonlight-tv,24.0,nan,nan,nan,False
kain2,moosefs,-1.0,nan,nan,nan,False
kain2,mympd,19.0,nan,nan,nan,False
kain2,nano-node,10.0,nan,nan,nan,False
kain2,nassp,-1.0,nan,nan,nan,False
kain2,nco,-1.0,nan,nan,nan,False
kain2,neosphere,15.0,nan,nan,nan,False
kain2,nghttp2,7.0,nan,nan,nan,False
kain2,nimblephysics,-1.0,nan,nan,nan,False
kain2,nodegui,45.0,nan,nan,nan,False
kain2,notcurses,52.0,nan,nan,nan,False
kain2,notepad-plus-plus,-1.0,nan,nan,nan,False
kain2,npcap,-1.0,nan,nan,nan,False
kain2,nuttx-star64,-1.0,nan,nan,nan,False
kain2,nvenc,6.0,nan,nan,nan,False
kain2,obs-studio,23.0,nan,nan,nan,False
kain2,obs-studio-node,-1.0,nan,nan,nan,False
kain2,omnimidi,18.0,nan,nan,nan,False
kain2,onednn,-1.0,nan,nan,nan,False
kain2,oneplus9pro,1.0,nan,nan,nan,False
kain2,oot3d_randomizer,-1.0,nan,nan,nan,False
kain2,opengeode,30.0,nan,nan,nan,False
kain2,opengeode-geosciences,-1.0,nan,nan,nan,False
kain2,openjkdf2,1.0,nan,nan,nan,False
kain2,openlitespeed,-1.0,nan,nan,nan,False
kain2,openpmix,16.0,nan,nan,nan,False
kain2,openstudio,12.0,nan,nan,nan,False
kain2,openttd-patches,13.0,nan,nan,nan,False
kain2,openvisus,8.0,nan,nan,nan,False
kain2,oscar64,-1.0,nan,nan,nan,False
kain2,osquery,-1.0,nan,nan,nan,False
kain2,outcome,8.0,nan,nan,nan,False
kain2,patchersupportpkg,3.0,nan,nan,nan,False
kain2,pcsx2,-1.0,nan,nan,nan,False
kain2,pgbackrest,4.0,nan,nan,nan,False
kain2,pineapple-src,-1.0,nan,nan,nan,False
kain2,pmdsky-debug,5.0,nan,nan,nan,False
kain2,ponyc,19.0,nan,nan,nan,False
kain2,power-grid-model,61.0,nan,nan,nan,False
kain2,praat,-1.0,nan,nan,nan,False
kain2,protobuf,-1.0,nan,nan,nan,False
kain2,proxygen,-1.0,nan,nan,nan,False
kain2,proxysql,-1.0,nan,nan,nan,False
kain2,prusaslicer,-1.0,nan,nan,nan,False
kain2,pspg,1.0,nan,nan,nan,False
kain2,px4-autopilot,-1.0,nan,nan,nan,False
kain2,qfield,-1.0,nan,nan,nan,False
kain2,qownnotes,-1.0,nan,nan,nan,False
kain2,qsvenc,5.0,nan,nan,nan,False
kain2,quiet,612.0,nan,nan,nan,False
kain2,rainmeter,0.0,nan,nan,nan,False
kain2,rapidfuzz,24.0,nan,nan,nan,False
kain2,react-native-code-push,51.0,nan,nan,nan,False
kain2,react-native-windows,-1.0,nan,nan,nan,False
kain2,redisgraph,41.0,nan,nan,nan,False
kain2,redpanda,-1.0,nan,nan,nan,False
kain2,redumper,0.0,nan,nan,nan,False
kain2,rocksdb,-1.0,nan,nan,nan,False
kain2,rogue,-1.0,nan,nan,nan,False
kain2,s2n-tls,50.0,nan,nan,nan,False
kain2,sandboxie,28.0,nan,nan,nan,False
kain2,score,9.0,nan,nan,nan,False
kain2,sdk,-1.0,nan,nan,nan,False
kain2,sdrangel,-1.0,nan,nan,nan,False
kain2,server,-1.0,nan,nan,nan,False
kain2,serving,-1.0,nan,nan,nan,False
kain2,sfall,14.0,nan,nan,nan,False
kain2,shotcut,-1.0,nan,nan,nan,False
kain2,sidefxlabs,-1.0,nan,nan,nan,False
kain2,simplewall,2.0,nan,nan,nan,False
kain2,skaled,-1.0,nan,nan,nan,False
kain2,skyland-beta,-1.0,nan,nan,nan,False
kain2,slang,-1.0,nan,nan,nan,False
kain2,solidity,-1.0,nan,nan,nan,False
kain2,spring,-1.0,nan,nan,nan,False
kain2,src.next,-1.0,nan,nan,nan,False
kain2,stella,-1.0,nan,nan,nan,False
kain2,stellar-core,23.0,nan,nan,nan,False
kain2,studio,-1.0,nan,nan,nan,False
kain2,swiss-gc,1.0,nan,nan,nan,False
kain2,swoole-src,-1.0,nan,nan,nan,False
kain2,synergy-core,-1.0,nan,nan,nan,False
kain2,systemverilog-plugin,19.0,nan,nan,nan,False
kain2,tablacusexplorer,-1.0,nan,nan,nan,False
kain2,taichi,-1.0,nan,nan,nan,False
kain2,tasmota,15.0,nan,nan,nan,False
kain2,tdengine,66.0,nan,nan,nan,False
kain2,tdesktop,-1.0,nan,nan,nan,False
kain2,tectonic,50.0,nan,nan,nan,False
kain2,tensorflow,-1.0,nan,nan,nan,False
kain2,tenzir,55.0,nan,nan,nan,False
kain2,texstudio,9.0,nan,nan,nan,False
kain2,thcrap,-1.0,nan,nan,nan,False
kain2,tiledb,-1.0,nan,nan,nan,False
kain2,tket,-1.0,nan,nan,nan,False
kain2,toit,-1.0,nan,nan,nan,False
kain2,torch-mlir,-1.0,nan,nan,nan,False
kain2,treesheets,1.0,nan,nan,nan,False
kain2,tsmuxer,-1.0,nan,nan,nan,False
kain2,twilightmenu,-1.0,nan,nan,nan,False
kain2,ua3reo-ddc-transceiver,-1.0,nan,nan,nan,False
kain2,ugrep,-1.0,nan,nan,nan,False
kain2,uk-controller-plugin,-1.0,nan,nan,nan,False
kain2,ultimate-nag52-fw,-1.0,nan,nan,nan,False
kain2,umineko-scripting,3.0,nan,nan,nan,False
kain2,unleashed-firmware,3.0,nan,nan,nan,False
kain2,unrealmarketplaceplugin,-1.0,nan,nan,nan,False
kain2,uwebsockets,-1.0,nan,nan,nan,False
kain2,v6d,-1.0,nan,nan,nan,False
kain2,verible,-1.0,nan,nan,nan,False
kain2,voukoder,0.0,nan,nan,nan,False
kain2,vsearch,-1.0,nan,nan,nan,False
kain2,vtm,0.0,nan,nan,nan,False
kain2,vulkan-hpp,-1.0,nan,nan,nan,False
kain2,waifu2x-extension-gui,-1.0,nan,nan,nan,False
kain2,wallet-core,-1.0,nan,nan,nan,False
kain2,wangle,-1.0,nan,nan,nan,False
kain2,watchman,-1.0,nan,nan,nan,False
kain2,wazuh,29.0,nan,nan,nan,False
kain2,wb-mqtt-serial,-1.0,nan,nan,nan,False
kain2,windows-driver-samples,2.0,nan,nan,nan,False
kain2,winmerge,-1.0,nan,nan,nan,False
kain2,winmerge-v2-jp,4.0,nan,nan,nan,False
kain2,wire-avs,21.0,nan,nan,nan,False
kain2,xbmc,-1.0,nan,nan,nan,False
kain2,xemu,4.0,nan,nan,nan,False
kain2,xlights,-1.0,nan,nan,nan,False
kain2,xmrig,-1.0,nan,nan,nan,False
kain2,xrobot,1.0,nan,nan,nan,False
kain2,yuzu-mainline,-1.0,nan,nan,nan,False
kain2,zephyr,39.0,nan,nan,nan,False
kain2,zilliqa,-1.0,nan,nan,nan,False
kain2,ziti-sdk-c,15.0,nan,nan,nan,False
kain2,ziti-tunnel-sdk-c,31.0,nan,nan,nan,False
kain2,zpl,11.0,nan,nan,nan,False
kain2,zquestclassic,-1.0,nan,nan,nan,False
kram,lammps,0.0,nan,nan,nan,False
kram,lbstanza,0.0,nan,nan,nan,False
kram,ldp,0.0,nan,nan,nan,False
kram,libbulletjme,13.0,nan,nan,nan,False
kram,libki-client,0.0,nan,nan,nan,False
kram,libmem,5.0,nan,nan,nan,False
kram,libmongocrypt,40.0,nan,nan,nan,False
kram,libosdp-conformance,0.0,nan,nan,nan,False
kram,libphonenumber,0.0,nan,nan,nan,False
kram,libpressio,0.0,nan,nan,nan,False
kram,libredwg,18.0,nan,nan,nan,False
kram,libuseful,0.0,nan,nan,nan,False
kram,libvma,0.0,nan,nan,nan,False
kram,libxlsxwriter,1.0,nan,nan,nan,False
kram,lima,0.0,nan,nan,nan,False
kram,limine,54.0,nan,nan,nan,False
kram,link-grammar,2.0,nan,nan,nan,False
kram,linux,157.0,nan,nan,nan,False
kram,linux-mainline-and-mali-generic-stable-kernel,0.0,nan,nan,nan,False
kram,lith,0.0,nan,nan,nan,False
kram,llama.cpp,34.0,nan,nan,nan,False
kram,longtail,8.0,nan,nan,nan,False
kram,lsquic,1.0,nan,nan,nan,False
kram,lyre,0.0,nan,nan,nan,False
kram,maaassistantarknights,0.0,nan,nan,nan,False
kram,magic,1.0,nan,nan,nan,False
kram,magisk,7.0,nan,nan,nan,False
kram,mame,0.0,nan,nan,nan,False
kram,maven,0.0,nan,nan,nan,False
kram,mb-system,0.0,nan,nan,nan,False
kram,mbed-os,42.0,nan,nan,nan,False
kram,megachat,0.0,nan,nan,nan,False
kram,megasync,0.0,nan,nan,nan,False
kram,minic,2.0,nan,nan,nan,False
kram,minisatip,8.0,nan,nan,nan,False
kram,moarvm,0.0,nan,nan,nan,False
kram,mod_h2,0.0,nan,nan,nan,False
kram,mod_md,0.0,nan,nan,nan,False
kram,mongo-c-driver,4.0,nan,nan,nan,False
kram,moolticute,0.0,nan,nan,nan,False
kram,moonlight-android,0.0,nan,nan,nan,False
kram,moonlight-tv,25.0,nan,nan,nan,False
kram,moosefs,0.0,nan,nan,nan,False
kram,mympd,20.0,nan,nan,nan,False
kram,nano-node,11.0,nan,nan,nan,False
kram,nassp,0.0,nan,nan,nan,False
kram,nco,0.0,nan,nan,nan,False
kram,neosphere,16.0,nan,nan,nan,False
kram,nghttp2,8.0,nan,nan,nan,False
kram,nimblephysics,0.0,nan,nan,nan,False
kram,nodegui,46.0,nan,nan,nan,False
kram,notcurses,53.0,nan,nan,nan,False
kram,notepad-plus-plus,0.0,nan,nan,nan,False
kram,npcap,0.0,nan,nan,nan,False
kram,nuttx-star64,0.0,nan,nan,nan,False
kram,nvenc,7.0,nan,nan,nan,False
kram,obs-studio,24.0,nan,nan,nan,False
kram,obs-studio-node,0.0,nan,nan,nan,False
kram,omnimidi,19.0,nan,nan,nan,False
kram,onednn,0.0,nan,nan,nan,False
kram,oneplus9pro,2.0,nan,nan,nan,False
kram,oot3d_randomizer,0.0,nan,nan,nan,False
kram,opengeode,31.0,nan,nan,nan,False
kram,opengeode-geosciences,0.0,nan,nan,nan,False
kram,openjkdf2,2.0,nan,nan,nan,False
kram,openlitespeed,0.0,nan,nan,nan,False
kram,openpmix,17.0,nan,nan,nan,False
kram,openstudio,13.0,nan,nan,nan,False
kram,openttd-patches,14.0,nan,nan,nan,False
kram,openvisus,9.0,nan,nan,nan,False
kram,oscar64,0.0,nan,nan,nan,False
kram,osquery,0.0,nan,nan,nan,False
kram,outcome,9.0,nan,nan,nan,False
kram,patchersupportpkg,4.0,nan,nan,nan,False
kram,pcsx2,0.0,nan,nan,nan,False
kram,pgbackrest,5.0,nan,nan,nan,False
kram,pineapple-src,0.0,nan,nan,nan,False
kram,pmdsky-debug,6.0,nan,nan,nan,False
kram,ponyc,20.0,nan,nan,nan,False
kram,power-grid-model,62.0,nan,nan,nan,False
kram,praat,0.0,nan,nan,nan,False
kram,protobuf,0.0,nan,nan,nan,False
kram,proxygen,0.0,nan,nan,nan,False
kram,proxysql,0.0,nan,nan,nan,False
kram,prusaslicer,0.0,nan,nan,nan,False
kram,pspg,2.0,nan,nan,nan,False
kram,px4-autopilot,0.0,nan,nan,nan,False
kram,qfield,0.0,nan,nan,nan,False
kram,qownnotes,0.0,nan,nan,nan,False
kram,qsvenc,6.0,nan,nan,nan,False
kram,quiet,613.0,nan,nan,nan,False
kram,rainmeter,1.0,nan,nan,nan,False
kram,rapidfuzz,25.0,nan,nan,nan,False
kram,react-native-code-push,52.0,nan,nan,nan,False
kram,react-native-windows,0.0,nan,nan,nan,False
kram,redisgraph,42.0,nan,nan,nan,False
kram,redpanda,0.0,nan,nan,nan,False
kram,redumper,1.0,nan,nan,nan,False
kram,rocksdb,0.0,nan,nan,nan,False
kram,rogue,0.0,nan,nan,nan,False
kram,s2n-tls,51.0,nan,nan,nan,False
kram,sandboxie,29.0,nan,nan,nan,False
kram,score,10.0,nan,nan,nan,False
kram,sdk,0.0,nan,nan,nan,False
kram,sdrangel,0.0,nan,nan,nan,False
kram,server,0.0,nan,nan,nan,False
kram,serving,0.0,nan,nan,nan,False
kram,sfall,15.0,nan,nan,nan,False
kram,shotcut,0.0,nan,nan,nan,False
kram,sidefxlabs,0.0,nan,nan,nan,False
kram,simplewall,3.0,nan,nan,nan,False
kram,skaled,0.0,nan,nan,nan,False
kram,skyland-beta,0.0,nan,nan,nan,False
kram,slang,0.0,nan,nan,nan,False
kram,solidity,0.0,nan,nan,nan,False
kram,spring,0.0,nan,nan,nan,False
kram,src.next,0.0,nan,nan,nan,False
kram,stella,0.0,nan,nan,nan,False
kram,stellar-core,24.0,nan,nan,nan,False
kram,studio,0.0,nan,nan,nan,False
kram,swiss-gc,2.0,nan,nan,nan,False
kram,swoole-src,0.0,nan,nan,nan,False
kram,synergy-core,0.0,nan,nan,nan,False
kram,systemverilog-plugin,20.0,nan,nan,nan,False
kram,tablacusexplorer,0.0,nan,nan,nan,False
kram,taichi,0.0,nan,nan,nan,False
kram,tasmota,16.0,nan,nan,nan,False
kram,tdengine,67.0,nan,nan,nan,False
kram,tdesktop,0.0,nan,nan,nan,False
kram,tectonic,51.0,nan,nan,nan,False
kram,tensorflow,0.0,nan,nan,nan,False
kram,tenzir,56.0,nan,nan,nan,False
kram,texstudio,10.0,nan,nan,nan,False
kram,thcrap,0.0,nan,nan,nan,False
kram,tiledb,0.0,nan,nan,nan,False
kram,tket,0.0,nan,nan,nan,False
kram,toit,0.0,nan,nan,nan,False
kram,torch-mlir,0.0,nan,nan,nan,False
kram,treesheets,2.0,nan,nan,nan,False
kram,tsmuxer,0.0,nan,nan,nan,False
kram,twilightmenu,0.0,nan,nan,nan,False
kram,ua3reo-ddc-transceiver,0.0,nan,nan,nan,False
kram,ugrep,0.0,nan,nan,nan,False
kram,uk-controller-plugin,0.0,nan,nan,nan,False
kram,ultimate-nag52-fw,0.0,nan,nan,nan,False
kram,umineko-scripting,4.0,nan,nan,nan,False
kram,unleashed-firmware,4.0,nan,nan,nan,False
kram,unrealmarketplaceplugin,0.0,nan,nan,nan,False
kram,uwebsockets,0.0,nan,nan,nan,False
kram,v6d,0.0,nan,nan,nan,False
kram,verible,0.0,nan,nan,nan,False
kram,voukoder,1.0,nan,nan,nan,False
kram,vsearch,0.0,nan,nan,nan,False
kram,vtm,1.0,nan,nan,nan,False
kram,vulkan-hpp,0.0,nan,nan,nan,False
kram,waifu2x-extension-gui,0.0,nan,nan,nan,False
kram,wallet-core,0.0,nan,nan,nan,False
kram,wangle,0.0,nan,nan,nan,False
kram,watchman,0.0,nan,nan,nan,False
kram,wazuh,30.0,nan,nan,nan,False
kram,wb-mqtt-serial,0.0,nan,nan,nan,False
kram,windows-driver-samples,3.0,nan,nan,nan,False
kram,winmerge,0.0,nan,nan,nan,False
kram,winmerge-v2-jp,5.0,nan,nan,nan,False
kram,wire-avs,22.0,nan,nan,nan,False
kram,xbmc,0.0,nan,nan,nan,False
kram,xemu,5.0,nan,nan,nan,False
kram,xlights,0.0,nan,nan,nan,False
kram,xmrig,0.0,nan,nan,nan,False
kram,xrobot,2.0,nan,nan,nan,False
kram,yuzu-mainline,0.0,nan,nan,nan,False
kram,zephyr,40.0,nan,nan,nan,False
kram,zilliqa,0.0,nan,nan,nan,False
kram,ziti-sdk-c,16.0,nan,nan,nan,False
kram,ziti-tunnel-sdk-c,32.0,nan,nan,nan,False
kram,zpl,12.0,nan,nan,nan,False
kram,zquestclassic,0.0,nan,nan,nan,False
lammps,lbstanza,0.0,nan,nan,nan,False
lammps,ldp,0.0,nan,nan,nan,False
lammps,libbulletjme,13.0,nan,nan,nan,False
lammps,libki-client,0.0,nan,nan,nan,False
lammps,libmem,5.0,nan,nan,nan,False
lammps,libmongocrypt,40.0,nan,nan,nan,False
lammps,libosdp-conformance,0.0,nan,nan,nan,False
lammps,libphonenumber,0.0,nan,nan,nan,False
lammps,libpressio,0.0,nan,nan,nan,False
lammps,libredwg,18.0,nan,nan,nan,False
lammps,libuseful,0.0,nan,nan,nan,False
lammps,libvma,0.0,nan,nan,nan,False
lammps,libxlsxwriter,1.0,nan,nan,nan,False
lammps,lima,0.0,nan,nan,nan,False
lammps,limine,54.0,nan,nan,nan,False
lammps,link-grammar,2.0,nan,nan,nan,False
lammps,linux,157.0,nan,nan,nan,False
lammps,linux-mainline-and-mali-generic-stable-kernel,0.0,nan,nan,nan,False
lammps,lith,0.0,nan,nan,nan,False
lammps,llama.cpp,34.0,nan,nan,nan,False
lammps,longtail,8.0,nan,nan,nan,False
lammps,lsquic,1.0,nan,nan,nan,False
lammps,lyre,0.0,nan,nan,nan,False
lammps,maaassistantarknights,0.0,nan,nan,nan,False
lammps,magic,1.0,nan,nan,nan,False
lammps,magisk,7.0,nan,nan,nan,False
lammps,mame,0.0,nan,nan,nan,False
lammps,maven,0.0,nan,nan,nan,False
lammps,mb-system,0.0,nan,nan,nan,False
lammps,mbed-os,42.0,nan,nan,nan,False
lammps,megachat,0.0,nan,nan,nan,False
lammps,megasync,0.0,nan,nan,nan,False
lammps,minic,2.0,nan,nan,nan,False
lammps,minisatip,8.0,nan,nan,nan,False
lammps,moarvm,0.0,nan,nan,nan,False
lammps,mod_h2,0.0,nan,nan,nan,False
lammps,mod_md,0.0,nan,nan,nan,False
lammps,mongo-c-driver,4.0,nan,nan,nan,False
lammps,moolticute,0.0,nan,nan,nan,False
lammps,moonlight-android,0.0,nan,nan,nan,False
lammps,moonlight-tv,25.0,nan,nan,nan,False
lammps,moosefs,0.0,nan,nan,nan,False
lammps,mympd,20.0,nan,nan,nan,False
lammps,nano-node,11.0,nan,nan,nan,False
lammps,nassp,0.0,nan,nan,nan,False
lammps,nco,0.0,nan,nan,nan,False
lammps,neosphere,16.0,nan,nan,nan,False
lammps,nghttp2,8.0,nan,nan,nan,False
lammps,nimblephysics,0.0,nan,nan,nan,False
lammps,nodegui,46.0,nan,nan,nan,False
lammps,notcurses,53.0,nan,nan,nan,False
lammps,notepad-plus-plus,0.0,nan,nan,nan,False
lammps,npcap,0.0,nan,nan,nan,False
lammps,nuttx-star64,0.0,nan,nan,nan,False
lammps,nvenc,7.0,nan,nan,nan,False
lammps,obs-studio,24.0,nan,nan,nan,False
lammps,obs-studio-node,0.0,nan,nan,nan,False
lammps,omnimidi,19.0,nan,nan,nan,False
lammps,onednn,0.0,nan,nan,nan,False
lammps,oneplus9pro,2.0,nan,nan,nan,False
lammps,oot3d_randomizer,0.0,nan,nan,nan,False
lammps,opengeode,31.0,nan,nan,nan,False
lammps,opengeode-geosciences,0.0,nan,nan,nan,False
lammps,openjkdf2,2.0,nan,nan,nan,False
lammps,openlitespeed,0.0,nan,nan,nan,False
lammps,openpmix,17.0,nan,nan,nan,False
lammps,openstudio,13.0,nan,nan,nan,False
lammps,openttd-patches,14.0,nan,nan,nan,False
lammps,openvisus,9.0,nan,nan,nan,False
lammps,oscar64,0.0,nan,nan,nan,False
lammps,osquery,0.0,nan,nan,nan,False
lammps,outcome,9.0,nan,nan,nan,False
lammps,patchersupportpkg,4.0,nan,nan,nan,False
lammps,pcsx2,0.0,nan,nan,nan,False
lammps,pgbackrest,5.0,nan,nan,nan,False
lammps,pineapple-src,0.0,nan,nan,nan,False
lammps,pmdsky-debug,6.0,nan,nan,nan,False
lammps,ponyc,20.0,nan,nan,nan,False
lammps,power-grid-model,62.0,nan,nan,nan,False
lammps,praat,0.0,nan,nan,nan,False
lammps,protobuf,0.0,nan,nan,nan,False
lammps,proxygen,0.0,nan,nan,nan,False
lammps,proxysql,0.0,nan,nan,nan,False
lammps,prusaslicer,0.0,nan,nan,nan,False
lammps,pspg,2.0,nan,nan,nan,False
lammps,px4-autopilot,0.0,nan,nan,nan,False
lammps,qfield,0.0,nan,nan,nan,False
lammps,qownnotes,0.0,nan,nan,nan,False
lammps,qsvenc,6.0,nan,nan,nan,False
lammps,quiet,613.0,nan,nan,nan,False
lammps,rainmeter,1.0,nan,nan,nan,False
lammps,rapidfuzz,25.0,nan,nan,nan,False
lammps,react-native-code-push,52.0,nan,nan,nan,False
lammps,react-native-windows,0.0,nan,nan,nan,False
lammps,redisgraph,42.0,nan,nan,nan,False
lammps,redpanda,0.0,nan,nan,nan,False
lammps,redumper,1.0,nan,nan,nan,False
lammps,rocksdb,0.0,nan,nan,nan,False
lammps,rogue,0.0,nan,nan,nan,False
lammps,s2n-tls,51.0,nan,nan,nan,False
lammps,sandboxie,29.0,nan,nan,nan,False
lammps,score,10.0,nan,nan,nan,False
lammps,sdk,0.0,nan,nan,nan,False
lammps,sdrangel,0.0,nan,nan,nan,False
lammps,server,0.0,nan,nan,nan,False
lammps,serving,0.0,nan,nan,nan,False
lammps,sfall,15.0,nan,nan,nan,False
lammps,shotcut,0.0,nan,nan,nan,False
lammps,sidefxlabs,0.0,nan,nan,nan,False
lammps,simplewall,3.0,nan,nan,nan,False
lammps,skaled,0.0,nan,nan,nan,False
lammps,skyland-beta,0.0,nan,nan,nan,False
lammps,slang,0.0,nan,nan,nan,False
lammps,solidity,0.0,nan,nan,nan,False
lammps,spring,0.0,nan,nan,nan,False
lammps,src.next,0.0,nan,nan,nan,False
lammps,stella,0.0,nan,nan,nan,False
lammps,stellar-core,24.0,nan,nan,nan,False
lammps,studio,0.0,nan,nan,nan,False
lammps,swiss-gc,2.0,nan,nan,nan,False
lammps,swoole-src,0.0,nan,nan,nan,False
lammps,synergy-core,0.0,nan,nan,nan,False
lammps,systemverilog-plugin,20.0,nan,nan,nan,False
lammps,tablacusexplorer,0.0,nan,nan,nan,False
lammps,taichi,0.0,nan,nan,nan,False
lammps,tasmota,16.0,nan,nan,nan,False
lammps,tdengine,67.0,nan,nan,nan,False
lammps,tdesktop,0.0,nan,nan,nan,False
lammps,tectonic,51.0,nan,nan,nan,False
lammps,tensorflow,0.0,nan,nan,nan,False
lammps,tenzir,56.0,nan,nan,nan,False
lammps,texstudio,10.0,nan,nan,nan,False
lammps,thcrap,0.0,nan,nan,nan,False
lammps,tiledb,0.0,nan,nan,nan,False
lammps,tket,0.0,nan,nan,nan,False
lammps,toit,0.0,nan,nan,nan,False
lammps,torch-mlir,0.0,nan,nan,nan,False
lammps,treesheets,2.0,nan,nan,nan,False
lammps,tsmuxer,0.0,nan,nan,nan,False
lammps,twilightmenu,0.0,nan,nan,nan,False
lammps,ua3reo-ddc-transceiver,0.0,nan,nan,nan,False
lammps,ugrep,0.0,nan,nan,nan,False
